Date,Day of the week,Total Residential Consumption,Total CI Consumption,temperature_2m_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),cloud_cover_mean (%),precipitation_sum (mm),shortwave_radiation_sum (MJ/m²),apparent_temperature_mean (°C),dew_point_2m_mean (°C)
2025-04-25,6,2918919,591160,11.9,78,9.2,98,0.5,17.18,10.1,8
2025-04-26,7,3542527,538332.9,8,79,21.4,96,2.8,12.46,3.6,4.5
2025-04-27,1,3632374.2,496088,9.9,51,14.9,6,0,27.45,5.9,-0.4
2025-04-28,2,2960036.5,583325.1,11.5,55,9.6,34,0,25.96,8.7,2.2
2025-04-29,3,2970835.2,601508,15.8,66,24.9,79,3.3,18,12.5,9.3
2025-04-30,4,2967324.8,584244.5,6.4,71,7.7,62,0,26,3.9,1.4
2025-05-01,5,3097719.9,585761.4,7.1,80,7.4,89,16.7,7.63,4.6,3.8
2025-05-02,6,2973440.1,588006.6,13.3,79,18.6,83,0.5,19.13,10.6,9.5
2025-05-03,7,3533575.6,530555,8.2,77,10.3,100,0.3,10.08,5.4,4.4
2025-05-04,1,3601389.1,483977.8,9.5,74,13,91,1,15.17,6.5,4.9
2025-05-05,2,2991545.2,571353.9,12.7,80,14.4,94,18.8,11.21,10.5,9.3
2025-05-06,3,2888951.7,584538.4,14.1,80,11.4,77,5.6,21.6,12.8,10.3
2025-05-07,4,2972615.3,599915.2,14.6,73,14.7,33,0.4,23.75,12.7,9.7
2025-05-08,5,2934801.5,576870.3,7.3,71,13.8,68,0,15.59,3.5,2.3
2025-05-09,6,2969967.6,584503.6,9.4,55,13.9,0,0,28.68,5.7,0.1
2025-05-10,7,3443502,545058.9,12.9,49,14.1,5,0,28.12,9.6,2.2
2025-05-11,1,3496662.4,481709.7,9.4,45,10.6,0,0,29.31,5.8,-3.2
2025-05-12,2,3106316.1,594983.1,16,47,4,46,0,28.04,14.8,4.4
2025-05-13,3,3167370.9,604252.3,17.2,66,9.9,100,2.4,18.06,16.2,10.4
2025-05-14,4,3157619.8,601640.1,16.3,85,13.7,82,3.4,16.95,15.6,13.5
2025-05-15,5,3471820.2,632972,17.4,81,7.5,51,0.6,25.36,17.8,13.7
2025-05-16,6,3963971.5,649087.1,20,65,10.9,53,0.9,26.85,19.4,11.6
2025-05-17,7,3804171.5,538657.2,15.6,74,17.5,86,8.3,15.85,13.4,10.7
2025-05-18,1,3390693.2,478431.6,12.9,70,19.1,85,0,22.21,9.8,7.3
2025-05-19,2,3324444,458728,9.2,59,15.4,41,0,24.93,5.4,1.2
2025-05-20,3,2934896.1,567771.6,9.6,54,12.1,49,0,29.08,6.3,0.1
2025-05-21,4,3084280.7,574382,9.1,84,17.9,100,12.7,5.45,5.6,6.4
2025-05-22,5,3124879.8,583945.5,8.9,98,11.3,100,19.9,4.64,6.8,8.5
2025-05-23,6,3076223.9,578504.9,9.1,80,20.2,99,1.8,8.99,5.1,5.7
2025-05-24,7,3502757.1,521535.3,10.3,76,17.5,68,0.9,18.13,6.8,6.1
2025-05-25,1,3628858.8,479241.4,11.2,75,12.7,25,6.8,21.4,8.6,6.8
2025-05-26,2,3084846.1,581926,14.2,67,8,9,0.1,26.86,12.8,7.8
2025-05-27,3,3096571.1,592180.4,15.5,60,7.6,79,0,23.8,14,7.5
2025-05-28,4,2979472.5,570559.3,12.6,81,12.1,88,3.9,14.11,10.7,9.3
2025-05-29,5,2937604,579003.7,15,81,13.6,90,2.2,17.21,13.4,11.5
2025-05-30,6,3160030.2,607932.4,16.5,69,14.5,79,0.2,20.11,14.7,10.5
2025-05-31,7,3487276,518612.6,9.9,68,22.9,72,0,17.47,5.2,4.1
2025-06-01,1,3613408.2,473303.2,10.8,60,17.5,36,0.1,20.57,6.8,3.1
2025-06-02,2,3077155.7,584495.4,14.9,48,14.5,15,0,30.33,11.8,3.4
2025-06-03,3,3619823,628478,21.1,47,16.2,21,0,29.88,19,9
2025-06-04,4,4641067.5,684219,24.2,55,18.2,58,1.4,26.68,23.3,14.2
2025-06-05,5,3795654.2,618176.5,17.1,83,9.2,77,19,14.36,17.1,14.1
2025-06-06,6,3835024.9,630572.5,18,63,11,75,0,21.36,16.8,10.8
2025-06-07,7,4599829.2,587123.1,18.5,55,14.6,45,0,28.16,16.6,9
2025-06-08,1,4286812,515512.7,16.7,65,9.8,62,0,23.77,15.4,9.7
2025-06-09,2,3788235.8,612090.3,17.6,81,10.8,70,2.4,14.44,17.4,14.2
2025-06-10,3,3465094.5,603340.4,16.6,68,16.8,30,1.1,22.07,14.3,10.2
2025-06-11,4,4085721.9,660282.8,19.8,68,15.5,15,0.1,28.07,18.8,13
2025-06-12,5,3879583,637209,18.7,47,12.6,61,0.1,27.01,16.5,6.7
2025-06-13,6,3402072.3,613384.6,15.6,55,11.5,88,0,21.99,13.2,6.3
2025-06-14,7,4190038.1,573613.8,17.5,53,10.7,51,0,25.68,15.6,7.3
2025-06-15,1,4622629.9,539244,19.7,44,8.6,74,0,26.07,17.9,6.6
2025-06-16,2,4562088.4,658808.9,20.7,50,6.7,69,0,24.91,20.1,9.5
2025-06-17,3,4893685.8,683277,21.7,74,9.8,90,0.3,22.29,22.7,16.6
2025-06-18,4,5306377,704292.6,23.3,79,6.2,89,6.3,18.96,25.9,19.1
2025-06-19,5,4166724.3,651041.7,20.3,78,24.3,73,4.8,20.19,19.1,16.2
2025-06-20,6,4342574.1,664392.1,19.6,72,13.5,33,0.1,24.62,19.2,14
2025-06-21,7,5725750.7,642295.3,23,75,15.5,69,0.3,21.11,23.7,18
2025-06-22,1,8561116.8,706870.9,28.4,73,17,54,2.8,21.01,31.4,22.8
2025-06-23,2,8781033.6,854498,30,61,17.8,2,0,28.86,32.1,20.9
2025-06-24,3,8572551.8,864663.4,29.3,57,14.6,59,0.9,26.36,31.1,19.6
2025-06-25,4,7199222.1,796836.1,26.4,51,8.6,52,0.4,23.19,27,14.6
2025-06-26,5,4273699.1,654528.7,20.2,61,13.1,96,0.1,13.91,18.9,12.1
2025-06-27,6,4480320.7,680955.9,20.7,81,13,73,5.8,21.95,21.7,17.2
2025-06-28,7,5765103.4,644557.2,21.9,74,16.1,41,0.9,24.13,22.1,16.7
2025-06-29,1,5915016.1,598394.8,21.8,63,7.1,4,0,29.34,22.5,13.7
2025-06-30,2,5508100.4,677657.5,23,76,8.7,52,2.3,17.53,24.9,18.2
2025-07-01,3,6218374.7,612768.9,23.6,74,13.5,60,0.2,23.51,24.9,18.3
2025-07-02,4,6074660.9,741076.9,23.1,62,13.6,20,0.7,26.73,23.1,14.9
2025-07-03,5,5375136.8,706571.5,20.6,59,13.3,27,1.7,28.13,19.6,11.5
2025-07-04,6,5074261.7,703247.4,20.5,52,7.4,19,0,29.87,19.8,9.5
2025-07-05,7,6860971.5,707892.8,25.4,57,9.1,35,0.9,26.29,26.6,15.9
2025-07-06,1,8358493.8,698151.5,28.3,54,16.3,47,0,25.69,28.8,17.2
2025-07-07,2,6992658.8,772794.3,25.1,65,14.2,68,0.1,24.54,26.2,17.8
2025-07-08,3,5319096.4,710032.6,22,70,7.1,71,0.1,13.01,23,16
2025-07-09,4,5212043.1,709341.6,21.8,72,6.8,76,2.1,17.22,23.1,16.4
2025-07-10,5,5584418.7,726525.9,23.3,73,5.1,25,3.4,24.12,25.6,17.7
2025-07-11,6,6412840.5,762272.1,24.8,61,6.9,70,0,23.93,26,15.9
2025-07-12,7,8062434.5,756517.7,27.2,67,14.1,64,3,26.43,29.3,19.9
2025-07-13,1,7810643.5,667827.3,26.5,60,11.9,24,0,24.79,27.8,17.4
2025-07-14,2,6811913.2,762564.4,25.5,53,7.8,39,0,27.4,26.1,13.9
2025-07-15,3,7047105.7,794510.9,26.4,50,6.8,2,0,28.25,27.2,13.8
2025-07-16,4,7234431.9,811025.1,26.6,56,9.4,30,3.3,26.15,27.9,16.4
2025-07-17,5,6049956,749037.5,22.4,75,21.2,68,0.7,22.18,22.4,17.5
2025-07-18,6,4522819.9,670625.6,18.8,51,7.9,0,0,29.24,17.6,7.7
2025-07-19,7,5368176.7,633186.5,22.1,49,6.8,67,0.2,24.41,21.5,10.1
2025-07-20,1,6292266.3,601789.2,22.3,70,13.3,30,0.3,24.97,22.9,16.3
2025-07-21,2,4673444.8,652333.6,18.4,60,13.6,23,0,27.1,16.8,9.9
2025-07-22,3,4558292,661827.5,19,62,7.3,25,0,25.44,18.5,10.9
2025-07-23,4,5429168.9,711288.7,22.4,61,7.2,29,0,27.83,23,13.6
2025-07-24,5,6833583.7,796863.4,26.8,64,16.3,65,2.3,24.93,28,18.8
2025-07-25,6,6646816.8,772524.9,25.2,66,10.8,75,0.6,21.55,26.6,17.6
2025-07-26,7,6601338.5,684618,23.2,76,8.1,95,6.5,17.64,25.3,18.5
2025-07-27,1,7742420,672045.6,25.5,73,13.3,28,0.6,25.26,27.5,19.6
2025-07-28,2,7529140.5,799759.3,26.5,62,10.1,22,0,26.48,28.2,17.7
2025-07-29,3,7463705.5,799977.6,26.6,56,7.9,25,0,27.01,28,15.9
2025-07-30,4,6313484.9,758379.1,24.2,57,11.4,86,1.2,23.02,24.5,14.8
2025-07-31,5,4466668.3,663308.3,19.3,64,9.4,73,4.6,16.96,18.6,11.9
2025-08-01,6,4326491.5,801548.1,18.5,56,11.5,10,0,26.2,16.9,8.7
2025-08-02,7,5035581.6,738468.8,20.5,51,9.5,16,0,24.19,19.2,8.9
2025-08-03,1,5656894.3,704047.2,22.4,55,10.4,10,0,24.87,22,12.5
2025-08-04,2,5995282.4,726317.3,23.5,51,6.9,45,0,25.19,23.5,11.8
2025-08-05,3,5948859.2,884710.9,23.2,66,10.2,52,0,24.8,24.1,15.8
2025-08-06,4,5781097.8,886364.9,23.6,64,9.6,42,0,22.65,24.4,16
2025-08-07,5,5916321.4,901231,23.3,66,9,61,0,24.46,24.4,15.9
2025-08-08,6,6044245.2,913550.2,24.6,65,8.8,51,0.3,22.44,26.1,17.1
2025-08-09,7,7347466.9,864661,25.8,63,9.1,35,0.1,23.85,27.6,17.9
2025-08-10,1,8098324.1,823037.4,27.2,58,10.9,54,0,24.3,28.5,17.4
2025-08-11,2,7623424.1,977455.2,27,56,10.1,15,0,23.69,28.3,17.1
2025-08-12,3,7227261,975789,26.2,71,9.2,48,7.5,19.75,29,20.2
2025-08-13,4,6338941.8,923059.7,23.7,73,10.2,64,1.3,21.97,25.5,18.3
2025-08-14,5,5701511,892768.2,22.2,69,8.1,15,0,21.96,23.3,15.9
2025-08-15,6,6090535.8,914541.8,22.8,66,6.9,14,0,24.02,23.9,15.4
2025-08-16,7,7049185.3,852098.4,25.1,58,6,38,0,24.24,26.5,15.6
2025-08-17,1,5948223.8,708257.2,21.8,73,14,65,4,18.92,22.3,16.6
2025-08-18,2,4119240.3,764298.7,16.5,62,10.9,55,0,25.14,15.1,9.2
2025-08-19,3,3584882.7,753204.3,17.7,83,9.3,100,25.9,4.65,18,14.8
2025-08-20,4,3639283,760105.9,18.8,88,14,93,5.7,10.56,19.1,16.7
2025-08-21,5,4333211.3,805915.9,18.2,82,9.6,12,0,22.29,18.6,14.8
2025-08-22,6,5038425.9,847328.5,20.4,70,7.2,31,0,23.33,21,14.2
2025-08-23,7,5198392.8,747953,20.8,75,11.8,98,0.4,9.93,21.2,16.2
2025-08-24,1,5268694.6,670451.8,19.3,71,11.2,14,0.7,21.47,18.9,13.3
2025-08-25,2,3748452.5,737211.2,16.4,67,16.5,26,0.2,21.41,14.1,9.9
2025-08-26,3,3272618.1,720521.8,14.8,70,15.1,31,1,18.97,12.4,9.1
2025-08-27,4,3435397.3,744893.6,15.8,61,12.1,44,0,22.16,13.8,7.9
2025-08-28,5,3130785.1,715499,15,78,14.1,72,8.1,7.21,13.4,11.2
2025-08-29,6,3043099.5,700187.7,12.8,66,13.6,29,0,18.73,9.9,6.2
2025-08-30,7,3571918.7,643881.4,15,63,10.6,38,0,20.82,13,7.3
2025-08-31,1,3914134.3,612783.4,15.8,67,5.9,1,0,22.72,15.1,9.2
2025-09-01,2,4349789.6,518532.2,17.6,64,7.1,2,0,22.95,16.9,10.2
2025-09-02,3,3909606.9,640014,18.4,70,5.7,47,1.1,20.15,18.5,12.4
2025-09-03,4,4025488.6,653399.2,19.8,64,11.6,42,0.6,20.28,18.9,11.9
2025-09-04,5,3406433,600904.5,15.2,73,11,63,10.7,13.71,13.7,10
2025-09-05,6,3142662.4,600076.5,15.7,67,19.2,41,0.2,17.67,12.9,9.4
2025-09-06,7,3491329.9,531634.6,14.2,62,12.3,73,0,17.43,11.7,6.7
2025-09-07,1,3670375.6,480752.1,13.3,66,15.1,31,0.1,18.87,10.3,6.5
2025-09-08,2,3087923.2,576725.2,13.2,68,7,8,0,20.83,11.6,6.9
2025-09-09,3,3102038.2,591700.9,14.6,73,6.4,41,0,20.56,13.8,9.6
2025-09-10,4,3403086.3,621476.3,17.2,76,5.2,83,0,18.81,17.5,12.5
2025-09-11,5,3781529.2,644010.6,18,65,10,10,0,20.12,17.1,11
2025-09-12,6,3757555.8,643455.6,17.4,76,6.3,26,0,18.61,17.5,12.8
2025-09-13,7,4143314.5,575896.9,19.3,70,7.7,62,0.3,13.62,19.2,13.3
2025-09-14,1,4918371.2,552943,19.4,71,9,10,0.1,18.35,19.4,13.7
2025-09-15,2,4110474,637466.9,18,73,6.6,11,0,20.06,18.1,12.8
2025-09-16,3,3968700.3,643594.5,17.9,68,6.3,11,0,20.1,17.7,11.5
2025-09-17,4,4014012.4,651788.8,18.5,65,5.3,1,0,20.06,18.4,11.3
2025-09-18,5,4175663.3,674340.1,19.5,70,10.8,37,1.4,16.83,19.2,13.6
2025-09-19,6,3750364.5,770332.1,16.2,66,12.1,14,0,19.48,14.4,9
2025-09-20,7,3652997.8,646213.3,13.8,56,11.9,25,0,17.52,11,4.7
2025-09-21,1,4153135.1,624060.9,17.9,75,9.8,66,3.2,17.62,17.7,13.1
2025-09-22,2,3815146.1,757864,19.9,87,10.4,97,1.4,8.34,21.1,17.6
2025-09-23,3,4124968.6,785603.9,19.8,87,6.1,87,6.6,14.62,21.7,17.4
2025-09-24,4,3598414.3,754915.2,18,93,8.4,100,12.2,6.33,19.1,16.9
2025-09-25,5,3492335.8,751984.2,17.7,93,7,74,1.9,6.56,18.9,16.5
2025-09-26,6,3808451.3,772398.7,17.9,79,10.2,25,0,15.35,17.8,13.9
2025-09-27,7,4487941.4,707764.7,19.1,79,8.9,48,0.2,14.9,19.5,14.9
2025-09-28,1,4606398.9,631095.6,18.3,66,9.8,1,0,17.97,17.5,11.3
2025-09-29,2,3687337,751000.6,16.9,62,5.5,0,0,17.82,16,8.9
2025-09-30,3,3583108.3,748069.2,16.2,69,9.7,0,0,17.21,15.1,10.4
2025-10-01,4,3091498.9,717145,12.4,63,7.8,37,0,17.65,10.2,5.2
2025-10-02,5,2988715.4,714694.5,12.1,76,5.5,60,0,16.48,10.7,7.5
2025-10-03,6,3286422.6,753663.8,15.9,65,5.7,1,0,16.91,14.8,8.6
2025-10-04,7,4572421.4,724097.3,20.3,59,9.9,24,0,16.05,19.5,11.8
2025-10-05,1,5086954.5,671550,20.8,61,10.4,10,0,15.69,20.3,12.7
2025-10-06,2,4276401.4,794134.4,20.8,60,13.9,32,0,13.98,19.6,12.4
2025-10-07,3,3395942.2,738333.7,17.9,80,14.2,89,5.1,6.67,17.2,14.2
2025-10-08,4,2915582.1,692174.7,11,60,16.1,11,0,15.65,7.2,3.2
2025-10-09,5,2900778.3,688604.3,7,64,7.3,0,0,16.19,3.9,0.1
2025-10-10,6,2986573.2,695648.3,9.9,69,8.4,55,8.4,14.91,7.3,4.1
2025-10-11,7,3412337.5,627378.3,12,85,7.4,59,4.1,10.24,10.7,9.3
2025-10-12,1,3455930.6,570935.6,12.9,84,11.4,28,0.4,10.66,11.3,10.2
2025-10-13,2,3393302.6,552419.4,12.7,81,7.5,27,0,10.5,11.5,9.4
2025-10-14,3,2915528.9,705096,13.5,78,9.5,41,0,11.73,12.1,9.6
2025-10-15,4,2885228.8,693776.8,9.9,64,12.7,55,0.6,11.28,6.6,3.3
2025-10-16,5,2950810.3,705514.8,7.9,63,10.8,12,0,14.72,4.4,0.7
2025-10-17,6,3083875.8,707301.9,8.1,79,5.9,83,2.4,3.43,6,4.6
2025-10-18,7,3448529.2,656301.5,15.5,75,11.2,83,0.1,13.09,14.2,10.9
2025-10-19,1,3673613.4,599581.7,17.1,84,18.1,99,12.9,4.99,15.9,14.3
2025-10-20,2,3008055.5,685438.8,10.8,74,17.7,47,5.5,11.87,7.2,5.8
2025-10-21,3,3005258.9,692023.7,9.1,79,10.3,44,2.2,8.6,6.6,5.5
2025-10-22,4,3051271.9,704205.1,7.6,83,12.5,61,5.3,8.41,4.5,4.7
2025-10-23,5,3069199.9,712814.8,8,80,14.5,67,3.9,8.83,4.6,4.6
2025-10-24,6,3124341.5,710751.3,7,75,12.7,48,0,9.15,3.5,2.7
2025-10-25,7,3627720.6,648428.9,6.2,80,10.7,53,0.1,7.22,3,2.8
2025-10-26,1,3833716,596830.4,2.8,75,8.5,0,0,13.05,-0.8,-1.5
2025-10-27,2,3247121.4,721555.9,3.9,75,10.5,35,0,8.58,0.2,-0.2
2025-10-28,3,3184897.3,728719.3,6,78,13.4,38,0.4,8.85,2.4,2.4
2025-10-29,4,3129839.4,731169.1,5.6,76,9.9,29,0,11.37,2.3,1.7
2025-10-30,5,3232284,742814.6,5.7,90,17.8,100,12.2,2.36,1.7,4.1
2025-10-31,6,3287552.6,743359.3,6,76,23.1,87,5.1,5.35,0.8,1.8
2025-11-01,7,3735885.8,678728.7,5.3,71,11.8,59,0,6.33,1.6,0.4
2025-11-02,1,3894683,621017.7,4.2,79,7.6,13,0,10.94,1.1,0.8
2025-11-03,2,3269481.9,728657,7.2,70,20.9,64,2.4,5.02,2.4,1.9
2025-11-04,3,3124161.5,731534.6,7.5,61,16.3,35,0,11.13,3,0.3
2025-11-05,4,3179290.3,744967.3,7.5,75,17.1,82,0.6,4.22,3.4,3.4
2025-11-06,5,3265437.3,761047.1,3.5,68,13.8,42,0,6.92,-0.9,-2
2025-11-07,6,3300361.6,762152.5,6.7,82,17,88,3.7,3.81,2.8,3.7
2025-11-08,7,3757850.2,691243.8,3.6,71,12.2,59,0,7.41,-0.5,-1.2
2025-11-09,1,4298895.1,655115.7,-1.7,85,17.4,100,9.8,2.45,-6.9,-3.8
2025-11-10,2,3689063.7,799346.4,-4,82,13.9,100,2.2,7.11,-8.9,-6.5
2025-11-11,3,3560217.3,797265,-0.9,83,16.6,87,0.7,8.99,-5.9,-3.4
2025-11-12,4,3451200.1,794651.4,2.5,86,19.7,91,0.4,6.32,-2.5,0.3
2025-11-13,5,3372378.5,790125.9,3.3,77,19.6,36,0.3,8.59,-1.7,-0.4
2025-11-14,6,3387262.3,784082.1,3.3,78,9.3,66,0,6.93,-0.2,-0.3
2025-11-15,7,3929688.7,715871.9,5,91,12.7,99,3.8,3.42,1.7,3.6
2025-11-16,1,4145667.4,659381.5,2.6,63,24.7,45,0,7.84,-3.5,-3.9
2025-11-17,2,3551631.9,793151.2,0.5,62,18.6,46,0,7.47,-5.1,-6.1
2025-11-18,3,3379387.1,782912.4,1.4,70,8.8,85,0,8.05,-2.5,-3.6
2025-11-19,4,3404456.7,792345.2,0.4,72,5.9,41,0,9.14,-3.2,-4.5
2025-11-20,5,3349195.9,786714.7,1.1,75,5,54,0,8.98,-2.1,-3
2025-11-21,6,3297032.7,776229.1,4.8,86,12.4,88,0.4,4.56,1.3,2.5
2025-11-22,7,3890404.3,710697.4,1.9,76,9.1,78,0,5.37,-1.8,-2.1
2025-11-23,1,4025594,651377.4,4,77,17.6,64,2.1,7.21,-0.6,0.4
2025-11-24,2,3373740.4,770823.4,3.3,78,10.6,61,0,7.8,-0.3,-0.2
2025-11-25,3,3286581,772410.5,5.6,86,6.2,100,4.8,2.74,3.1,3.3
2025-11-26,4,3316301,781200.3,5.9,82,18.6,76,0.6,5.17,1.8,2.9
2025-11-27,5,3559356,816867.1,0.2,75,27.5,87,1.5,6.27,-6.5,-3.8
2025-11-28,6,3619777,823199.3,-1.8,79,23,64,0,7.17,-7.9,-4.9
2025-11-29,7,4165973.5,755845.1,-2.2,82,9.8,99,0.2,4.44,-6.4,-4.9
2025-11-30,1,4347040.2,686740.7,0,89,22.2,91,10.6,3.05,-5.5,-1.5
