Date,Day of the week,Total Residential Consumption,Total CI Consumption,temperature_2m_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),cloud_cover_mean (%),precipitation_sum (mm),shortwave_radiation_sum (MJ/m²),apparent_temperature_mean (°C),dew_point_2m_mean (°C)
9/14/2024,7,2240731.3,690395.1,20.9,71,10.4,0,0,20.31,21.2,14.9
9/15/2024,1,2397898.9,660883.2,21,69,9.8,0,0,20.24,21.3,14.4
9/16/2024,2,2139229,779421.1,20.5,66,8.3,5,0,19.06,20.5,13.2
9/17/2024,3,1982388.1,775603.6,19.8,69,8.5,46,0,18.35,19.8,13.6
9/18/2024,4,2048859.7,791624.6,20,72,8,18,0,19.31,20.5,14.4
9/19/2024,5,2063993.7,799459.9,20,79,5.2,11,0,17.64,21.4,15.8
9/20/2024,6,2041562.3,785563.8,20,74,8.4,63,0,15.21,20.4,14.8
9/21/2024,7,2358016.7,713010.2,21.2,69,7.7,14,0.4,18.27,21.8,14.8
9/22/2024,1,2169508.7,637511.8,19.2,86,7.1,78,2.9,11.26,20.4,16.5
9/23/2024,2,1870115.1,736250.7,19.9,84,9.8,82,4.5,11.3,20.9,16.9
9/24/2024,3,1720965.7,724881.8,18.7,91,11.4,99,11.9,7.86,19.6,17.2
9/25/2024,4,1841862,752121.2,19.9,84,13.8,72,2.1,14.35,20.4,16.9
9/26/2024,5,1717433.1,730067.3,18.3,74,7.1,93,0,15.83,18.2,12.9
9/27/2024,6,1625157.7,711220.3,18.2,63,18.3,100,0,14.64,15.8,10.7
9/28/2024,7,1788146.1,627838.2,19.4,79,18.6,92,0,8.99,18.7,15.6
9/29/2024,1,1990350.2,605969.2,19.6,83,14.5,76,0.3,9.37,19.7,16.4
9/30/2024,2,1758539.5,707607.8,18.5,82,12.9,62,0,9.6,18.3,15.2
10/1/2024,3,1634710.3,709130.7,18.2,84,11.5,89,9.5,11.73,18.3,15.3
10/2/2024,4,1487801.6,670586.6,12.9,66,9.4,17,0,16.91,10.7,6.5
10/3/2024,5,1495422,688411.7,15.9,65,9.7,53,0,16.28,14.3,8.8
10/4/2024,6,1476154.6,672551.6,14.4,79,7.6,32,2.6,10.93,13.6,10.6
10/5/2024,7,1579828.1,577758.2,12.4,65,7.8,2,0,17.04,10.2,5.2
10/6/2024,1,1726245.3,567533.1,17.9,62,19.2,35,1.7,13.16,15.3,10.2
10/7/2024,2,1473512.6,645062,12,64,14.2,49,0.6,13.56,8.8,5.3
10/8/2024,3,1439208.9,650471.3,11.1,67,12.5,24,0,14.18,8,4.9
10/9/2024,4,1473469.7,651415.1,9,70,16.5,42,0.2,9.18,5.1,3.6
10/10/2024,5,1481302.6,663400,7.9,74,8.3,13,0,14.79,5.1,3.2
10/11/2024,6,1473261.3,660426.8,14.2,63,15,54,0,14.44,11.2,6.7
10/12/2024,7,1546878.7,563882.2,13,65,8.7,67,3.2,15.65,10.9,5.9
10/13/2024,1,1632262.5,524182.1,9.1,87,14,95,8.7,3.01,6.3,7
10/14/2024,2,1690486.6,517078,7.1,68,16.6,85,6,12.8,2.8,1.1
10/15/2024,3,1518928.6,657180.3,5.9,74,12.8,76,0.2,12.46,2.1,1.3
10/16/2024,4,1533463.4,671622.2,6.4,74,12.3,64,0.1,8.38,2.8,1.9
10/17/2024,5,1505894.1,677567.7,7.5,75,5.6,10,0,14.46,5.1,3
10/18/2024,6,1465829.5,669763.2,9.8,70,7.7,0,0,14.58,7.4,4.2
10/19/2024,7,1566675.8,588568.9,11.6,80,9,5,0,13.85,9.8,7.8
10/20/2024,1,1628657,559260.3,13.5,64,11.6,4,0,13.86,11,6.6
10/21/2024,2,1468885.6,677529,16.7,56,10.8,2,0,13.18,14.6,7.8
10/22/2024,3,1440203.5,683774.1,15.2,66,10.9,41,0,12.94,13.3,8.5
10/23/2024,4,1428177.4,671672.1,15,64,18.5,66,0.5,8.51,11.8,8.2
10/24/2024,5,1455080.8,669228.7,8.2,68,8.2,43,0,11.36,5.2,2.3
10/25/2024,6,1538021.1,671272.9,9.5,80,11.5,81,0.6,5.37,6.9,6.2
10/26/2024,7,1647037.1,589707.5,7.6,68,15.8,25,0.2,11.65,3.5,1.9
10/27/2024,1,1745293.6,565707.6,6.2,67,8.1,37,0,12.59,2.9,0.1
10/28/2024,2,1529299.4,666298.7,8.1,67,10.6,74,0,12.13,4.7,1.7
10/29/2024,3,1476472.4,686793.5,14.5,81,17.9,95,10.2,6.92,12.3,11.1
10/30/2024,4,1457763.5,697369.1,18.8,70,20.4,100,0,10.29,16.8,13.1
10/31/2024,5,1433602.8,689319.1,18.5,73,22.9,91,0.3,6.58,16.3,13.5
11/1/2024,6,1496940.8,666783.2,8.9,66,20.4,87,0.2,3.37,4.3,2.9
11/2/2024,7,1675720.7,593328,6,73,4.8,80,0,4.77,3.4,1.5
11/3/2024,1,1766122.8,564744.3,6.9,68,14.7,62,0,8.63,2.8,0.8
11/4/2024,2,1506578.9,662799.9,14.1,66,18.8,98,1.1,4.83,10.9,7.8
11/5/2024,3,1432031.4,681569.6,18.4,71,23.1,86,0.7,8.34,15.9,13
11/6/2024,4,1437151.9,677175.7,16.6,81,15.8,80,6.1,8.14,15.3,13
11/7/2024,5,1438568.4,667855.2,10.2,68,11.3,53,0,8.75,7.2,4.5
11/8/2024,6,1514888.3,665574.7,8.4,69,18.1,29,0,7.98,4.2,2.9
11/9/2024,7,1692156.7,596175.6,5,67,8.8,47,0,10.74,1.4,-1.1
11/10/2024,1,1781323.4,568039.5,10.8,81,16.3,90,11.4,1.74,7.9,7.4
11/11/2024,2,1577219,663092.6,9.7,76,22.7,76,1,5.34,5.4,5.6
11/12/2024,3,1588988.5,691099.6,4,66,14.4,26,0,10.54,-0.5,-1.8
11/13/2024,4,1650525.1,704170.8,3.6,70,18,68,0,9.78,-1.4,-1.5
11/14/2024,5,1656175.4,705838.8,6.6,76,17.8,100,7.3,1.91,2.3,2.1
11/15/2024,6,1607218,686930.7,7.4,95,9.5,93,1.3,1.74,5.2,6.6
11/16/2024,7,1716332.6,608586.2,7.6,80,10.1,90,0.1,4.86,4.7,4.3
11/17/2024,1,1774859.4,573275.1,8,84,12.4,99,0.7,5.88,5.1,5.4
11/18/2024,2,1552697.4,670574.9,8.1,84,9.5,61,0,9.29,5.6,5.4
11/19/2024,3,1592318,688936.8,7.8,82,15.9,93,3.3,3.63,4.3,4.8
11/20/2024,4,1583624,692187.4,7.7,92,11.7,79,8.1,4.26,5.1,6.4
11/21/2024,5,1679624.2,712770.8,1.8,82,8.4,59,0,5.43,-1.7,-1
11/22/2024,6,1693801.3,708622.5,5.1,85,19.8,100,1.6,1.62,0.5,2.7
11/23/2024,7,1790527.5,623505.6,5.7,87,16.3,100,2.5,2.19,1.8,3.7
11/24/2024,1,1887565.7,597161.3,3.9,77,12,88,0,3.98,0.1,0.2
11/25/2024,2,1734006.3,710590.3,5,85,13.5,100,2.5,3.6,1.4,2.6
11/26/2024,3,1701753.3,722694.8,4.4,75,22.8,64,1,5.52,-1,0.1
11/27/2024,4,1750475.6,738623.3,0.7,73,10.8,87,0,8.11,-3.4,-3.6
11/28/2024,5,1788877.6,748086.2,1.4,77,14.1,96,1.6,4.51,-3.1,-2.3
11/29/2024,6,1839340.9,758526.2,-1.9,68,21.3,61,0.1,8.06,-8.1,-7.2
11/30/2024,7,2082499.8,700768.8,-3.6,66,22.7,95,0,3.47,-10.1,-9.1
12/1/2024,1,2173935.3,671501.1,-3.1,67,19.7,85,4.3,7.52,-9.1,-8.5
12/2/2024,2,1949105.5,758917.6,-2.5,88,16,89,4,6.43,-7.5,-4.2
12/3/2024,3,1897185.9,765768.1,-4.3,90,12,72,1,7.64,-8.9,-5.7
12/4/2024,4,1952185.9,788083.9,-1.7,87,25.2,97,2.9,3.92,-8,-3.6
12/5/2024,5,2050097.5,772142.3,-3.3,86,27.2,94,13,4.85,-10.1,-5.3
12/6/2024,6,2005723.4,778232.7,-5.7,80,16.3,89,1,7.36,-11.2,-8.6
12/7/2024,7,2065833.7,702440,-1.8,81,22.4,100,1.4,4.04,-7.7,-4.6
12/8/2024,1,2028508.9,643454.9,1.8,84,17.1,62,0,7.35,-2.9,-0.7
12/9/2024,2,1839103.3,748882.8,2.7,95,15.2,96,11.7,2.45,-1.3,1.9
12/10/2024,3,1754875.3,744646.1,2.2,96,6.6,100,0.5,4.67,-0.7,1.6
12/11/2024,4,1862954.7,770605.3,-0.5,91,15.7,87,0.6,4.56,-5.2,-1.8
12/12/2024,5,2067495.3,829694.7,-9.2,74,25.5,28,0,8.02,-16.3,-13
12/13/2024,6,2082209.5,828482.9,-11.2,78,8.8,48,0,7.41,-16,-14.3
12/14/2024,7,2193119.8,740838.6,-8.4,77,15.4,55,0,7.85,-14,-11.8
12/15/2024,1,2169613.8,680313.2,0.1,89,17.3,100,4,2.1,-4.7,-1.4
12/16/2024,2,1839889,750424.7,4.5,99,18.6,98,8.9,1.83,0.5,4.4
12/17/2024,3,1793428.7,755616.6,3.8,82,17.4,99,0.2,3.51,-0.7,0.9
12/18/2024,4,1846940.9,768947.5,0.9,84,10,99,0.6,2.16,-3,-1.5
12/19/2024,5,1917677.7,787198.9,-1.9,71,9.7,99,1.3,4.92,-6.2,-6.4
12/20/2024,6,1968043.4,784392,-2.6,83,15.7,88,2.9,2.94,-7.7,-5.2
12/21/2024,7,2163001.4,724986.7,-7.7,65,11.8,78,0.2,4.94,-12.9,-13.2
12/22/2024,1,2248854.1,708683.4,-8.6,54,6.9,77,0,7,-13.2,-16.4
12/23/2024,2,2066262.7,768946.1,-1.6,80,16.8,99,7.7,3.19,-6.7,-4.7
12/24/2024,3,2000178.3,686318.2,-0.3,93,8.4,92,0.3,5.26,-3.8,-1.3
12/25/2024,4,2081179.4,610217.5,-2.6,85,7.3,96,0,4.74,-6.4,-4.8
12/26/2024,5,1931733,638750.4,-0.3,84,12.3,99,0,3.3,-4.6,-2.7
12/27/2024,6,1870034,696431.6,2,83,16.3,94,0.3,5.01,-2.6,-0.7
12/28/2024,7,1808861.1,634307.4,7.8,92,17.4,82,0.6,5.59,4.4,6.6
12/29/2024,1,1850566.3,610152.9,6.5,98,15,99,36.8,0.8,3.5,6.2
12/30/2024,2,1840289.3,700179.6,2.4,92,22.7,73,12.6,1.76,-2.8,1.3
12/31/2024,3,1913055.5,685094.7,0.8,94,14.6,87,5.2,2.15,-3.5,-0.1
1/1/2025,4,1953977.6,618070.6,0.1,89,21,92,3.9,3.99,-5.3,-1.5
1/2/2025,5,1970538.1,764855.8,-3,74,21.8,91,0,3.9,-9.2,-7.1
1/3/2025,6,1992479,778957.8,-4.2,76,20.4,98,4.3,4.26,-10.2,-7.8
1/4/2025,7,2196704.6,731779.1,-7.1,79,24.1,100,1.5,3.84,-13.9,-10.1
1/5/2025,1,2271337.8,708834.9,-7.5,79,15.2,100,0,2.97,-13,-10.6
1/6/2025,2,2073614.2,813474.7,-7,78,13.6,97,0,4.58,-12.2,-10.2
1/7/2025,3,2054830.6,822172.4,-5.2,79,18.6,100,1.9,2.14,-11,-8.3
1/8/2025,4,2082517,817675.4,-7.9,85,12.4,100,7.8,3.72,-13,-10
1/9/2025,5,2046658.4,832979.9,-8.2,83,11.5,94,0.6,4.82,-13.2,-10.6
1/10/2025,6,2072542.9,830057.3,-7.9,79,9.9,93,3,5.65,-12.6,-10.9
1/11/2025,7,2135394.2,729489.4,-4.4,91,11.1,97,2.1,4.61,-8.9,-5.6
1/12/2025,1,2189618,694741.6,-3.6,89,14.6,91,2.4,5.37,-8.5,-5.2
1/13/2025,2,2016268.8,810294.3,-4.1,87,21.7,99,0.6,4.76,-10.1,-6
1/14/2025,3,2099526.4,846448.6,-9.8,78,18.7,87,0.4,6.93,-16,-12.9
1/15/2025,4,2108743.5,851471.4,-7.9,85,18.1,96,1.4,6.38,-13.8,-10.1
1/16/2025,5,2073060.9,843579.9,-6.5,87,15.3,100,1.7,4.49,-11.9,-8.4
1/17/2025,6,1923760.1,798108.4,-1.4,87,17.7,89,0.2,8.43,-6.6,-3.3
1/18/2025,7,2071875,720304.4,-1.4,89,20,100,7.8,3.51,-6.8,-2.9
1/19/2025,1,2237059,717059.8,-7.5,81,10.7,99,1,6.31,-12.3,-10.2
1/20/2025,2,2230778,867558.6,-14.5,73,21.1,55,0.4,10.4,-21.3,-18.4
1/21/2025,3,2280439,897945.4,-16.8,69,14.1,28,0,9.87,-22.7,-21.2
1/22/2025,4,2357641.4,922862.6,-15.2,77,16.7,67,1.1,5.01,-21.4,-18.4
1/23/2025,5,2158556.8,882268.1,-7.8,83,16.8,95,3.1,6.08,-13.5,-10.1
1/24/2025,6,2149329.1,871754.6,-9,79,12.1,90,0.4,9.45,-14.1,-11.9
1/25/2025,7,2231392.2,775838.4,-6.9,82,18.2,57,0.3,9.08,-12.7,-9.4
1/26/2025,1,2191865.4,723110,-4.8,80,19.4,53,0.2,8.25,-10.6,-7.7
1/27/2025,2,2045482.1,832591.4,-4.9,75,25.5,57,1.4,10.53,-11.7,-8.6
1/28/2025,3,1994374.1,827655,-3.6,78,21.2,95,3.2,8.74,-9.6,-7
1/29/2025,4,1945907,820179.9,-2.6,79,23.8,67,1.7,7.15,-8.9,-5.8
1/30/2025,5,1955228.5,824931.6,-4.5,78,11.2,75,0,9.34,-9.1,-7.9
1/31/2025,6,1890378.7,792323.3,0.3,91,11.7,83,13.2,2.07,-3.7,-1
2/1/2025,7,2134058.3,747556,-11,77,12.4,41,0,11.86,-16.4,-14.2
2/2/2025,1,2284895.8,728703.3,-6.5,85,12.9,100,1.5,4.14,-11.5,-8.7
2/3/2025,2,1940615.9,795562.9,0,95,10.1,100,1.2,4.26,-3.7,-0.8
2/4/2025,3,1965723.4,825261.1,-4.9,84,18.2,97,0.3,6.25,-10.6,-7.2
2/5/2025,4,1976030.6,829754.9,-6.4,80,7.7,100,0,10.25,-10.7,-9.3
2/6/2025,5,2004364.3,829133.2,-2.7,85,20.4,80,1.9,6.11,-8.4,-4.9
2/7/2025,6,2007160.8,835735.7,-8,71,18.2,63,0.2,12.1,-14.1,-12.4
2/8/2025,7,2167926.1,749423.9,-6.4,84,11.5,100,3,4.85,-11.2,-8.7
2/9/2025,1,2201451.4,714117.3,-5.2,86,16.1,99,0.7,7.5,-10.6,-7.2
2/10/2025,2,2036663.8,827702,-8.9,80,10.4,62,0,12.42,-13.8,-11.8
2/11/2025,3,1996226.5,831589.6,-8.3,81,7.3,82,0,11.38,-12.7,-11
2/12/2025,4,2055140.7,842212.5,-7.3,86,20.1,98,5.7,7.09,-13.4,-9.2
2/13/2025,5,2016463.9,819732.6,-4.1,89,19.6,88,13,9.39,-9.8,-5.8
2/14/2025,6,2002882.7,836627.9,-9.6,77,14.4,68,0,13.54,-15.1,-12.9
2/15/2025,7,2141734.4,743538,-4,90,13.9,100,8.1,4.27,-8.8,-5.3
2/16/2025,1,2137478.5,701847.8,-4.8,88,22.6,100,12.5,7.03,-11,-6.4
2/17/2025,2,2225789.1,723476.5,-10.8,75,28.5,77,0.5,13.56,-18.5,-14.3
2/18/2025,3,2126717.6,872392.9,-14.2,76,22.3,27,0,15.39,-21.1,-17.5
2/19/2025,4,2094382.8,870802.7,-11.5,81,12.2,91,0.4,13.1,-16.8,-14.1
2/20/2025,5,2060226.9,860693.4,-9,85,14.9,100,3.7,8.97,-14.5,-11.1
2/21/2025,6,2013830.9,841944.3,-7,80,15.5,93,0.2,9.9,-12.4,-9.8
2/22/2025,7,2098783.2,752088.8,-6.9,81,19.1,68,0,15.47,-12.9,-9.6
2/23/2025,1,2109552.3,702738.2,-4.2,84,12.8,84,0.2,11.13,-9,-6.5
2/24/2025,2,1849658.2,779268.4,0.6,83,25.1,94,0,11.7,-5.4,-1.9
2/25/2025,3,1712807.7,758007.7,1.9,89,11.5,67,0,15.39,-1.8,0.3
2/26/2025,4,1774404.1,772971.9,-1.1,88,6.5,81,1.8,11.32,-4.5,-2.9
2/27/2025,5,1797868.9,781052.1,1.1,94,11.9,86,4.6,9.92,-2.7,0.2
2/28/2025,6,1823820.7,776894.4,0.1,84,19.6,86,1.1,7.36,-5.2,-2.4
3/1/2025,7,2131399.7,738211.1,-7.5,80,26.7,99,2.1,7.87,-14.7,-10.4
3/2/2025,1,2256183.2,721508.4,-8.1,76,12.3,95,0.9,11.97,-13.2,-11.5
3/3/2025,2,1917000.8,793889.9,-4.7,78,11.7,37,0,17.17,-9.4,-8.2
3/4/2025,3,1810855.4,774892.3,1.9,76,13.2,100,1.2,6.13,-2.5,-1.9
3/5/2025,4,1701501.6,751011.1,6.7,86,21.4,91,18.1,10.26,2.4,4.6
3/6/2025,5,1901861.3,797241.9,-2.2,81,26.4,81,3.4,6.59,-8.8,-5.1
3/7/2025,6,1844160.7,779640.2,-0.6,62,18.6,58,0,16.49,-6.2,-7.6
3/8/2025,7,2001562.3,706314.3,-3,65,18.5,75,0.6,11.12,-8.9,-9
3/9/2025,1,1909768.7,648007,3.4,63,17.6,27,0.1,17.8,-1.7,-3.3
3/10/2025,2,1622180.5,716967.1,6.8,65,14.1,7,0,17.87,2.8,0.5
3/11/2025,3,1623422.5,725088.4,4.4,63,17.8,38,0,18.13,-0.5,-2.2
3/12/2025,4,1763964.4,755829.7,-1.1,61,15.7,82,0,12.14,-6.5,-8.2
3/13/2025,5,1668722.9,741238.2,2.5,64,7.1,44,0,18.31,-1,-4.1
3/14/2025,6,1583075.2,711242.7,8,59,14.8,80,0,16.74,4,0.3
3/15/2025,7,1653958.5,620618.2,12.2,76,24.4,98,7.5,10.57,8.2,8
3/16/2025,1,1768430,594859.2,9.4,87,24.3,90,19,9.33,5.3,7.3
3/17/2025,2,1712374.5,728456.2,0,68,13.8,62,0,19,-4.6,-5.5
3/18/2025,3,1602095,717446.3,6.2,68,15.8,50,0,18.58,2,0.5
3/19/2025,4,1468573.5,696388.9,12.1,58,16.8,71,0.3,18.53,8.3,3.9
3/20/2025,5,1590555.4,709872.2,5.6,79,25,68,16.2,10.71,0.3,2
3/21/2025,6,1684702.6,729292.5,1.5,66,16.9,44,0,19.89,-3.5,-4.4
3/22/2025,7,1882735.3,662119.5,-0.3,71,19.9,86,2.6,8.9,-5.9,-5
3/23/2025,1,2007029,645364.7,-1.6,65,12.6,80,6.8,17.26,-6.4,-7.6
3/24/2025,2,1805812.4,745889,2.4,78,24.5,99,3,7.46,-3.4,-1.2
3/25/2025,3,1806811.1,765563.8,0,74,17.2,94,0.4,5.8,-5.2,-4.1
3/26/2025,4,1803489.2,768884.6,-2,71,14.6,67,1.1,9.78,-7.1,-6.6
3/27/2025,5,1681832.5,745083.2,2.9,62,12.8,22,0.1,20.85,-1.3,-4
3/28/2025,6,1684657.2,728053.2,4.5,83,12,76,4.9,5.75,1.1,1.9
3/29/2025,7,1737535,633281.4,10.1,87,13,98,3.4,6.95,7.6,7.8
3/30/2025,1,1838309,611529.9,9.8,93,18.2,94,11.1,9.81,7,8.7
3/31/2025,2,1670301.7,713611.6,5.4,81,21.6,94,3.2,8.78,0.8,2.3
4/1/2025,3,1674907.6,731785,0.9,61,11.2,71,0,20.93,-3.4,-6.3
4/2/2025,4,1860431.1,762502.9,1.9,78,23.3,100,44,3.28,-3.7,-1.8
4/3/2025,5,1543859.5,711711.1,13.2,72,24.4,94,16.3,17.87,9.4,7.8
4/4/2025,6,1549754.2,698086.9,6.4,67,8.7,79,0,20.35,3.4,0.5
4/5/2025,7,1777399.9,630415.7,7,83,14,100,7,5.53,3.6,4.1
4/6/2025,1,1870130.9,609849.4,2.4,56,13.4,99,0,15.59,-2.3,-5.6
4/7/2025,2,1761683.5,728339.9,0.2,67,18.5,65,1.9,14.31,-5.2,-5.4
4/8/2025,3,1813641.8,764397.8,-4.3,69,20.7,65,0.3,15.91,-10.6,-9.3
4/9/2025,4,1757819,752610,-0.9,59,7.9,70,0,17.62,-5,-8.1
4/10/2025,5,1791210.8,756446.2,0.3,85,15,100,6.5,4.82,-4.3,-1.9
4/11/2025,6,1713923,730262.3,3.2,76,11,90,0.4,17.97,-0.5,-0.9
4/12/2025,7,1719550.1,631359.3,5.2,67,9.5,72,0,15.95,1.6,-1.1
4/13/2025,1,1728237,589119.7,7,56,8.6,65,0,23.74,3.8,-1.4
4/14/2025,2,1479206.4,680949.3,11.7,65,16.9,76,2.9,21.04,8.2,4.9
4/15/2025,3,1614107,706554.7,4.4,76,24,80,3.8,9.14,-1.1,0.4
4/16/2025,4,1706588.7,738533.9,1.4,70,22.8,57,0.4,16.78,-4.4,-3.6
4/17/2025,5,1572097.8,711733.3,4.5,59,8.3,27,0,25.87,1.1,-3.2
4/18/2025,6,1608019.1,573197.9,13,65,16.8,92,1.9,15.01,9.9,6.4
4/19/2025,7,1563618.5,588928.3,13.2,83,18,98,7.5,11.5,10.9,10.3
4/20/2025,1,1648831.3,551379.1,6.8,65,11,89,0,25.65,3.5,0.3
4/21/2025,2,1548381.7,653897.9,12.4,69,22.6,74,6.4,16.97,8.7,6.9
4/22/2025,3,1432375.4,677307.6,8.9,63,15.9,8,0,26.22,5.1,2
4/23/2025,4,1421619.3,691740,12,66,8,71,0,23.01,10.2,5.7
4/24/2025,5,1490263.4,721933.3,16.4,66,8,49,0,24.37,15.6,9.7
4/25/2025,6,1458216.1,682830.7,15,82,12,96,2.6,16.38,13.9,11.8
4/26/2025,7,1657520.8,592986,6.6,83,23.8,85,1,12.11,1.7,3.9
4/27/2025,1,1650946.9,561599.7,8.3,64,12.5,13,0,27.37,5,1.5
4/28/2025,2,1434440.6,668186.8,11.4,57,12,14,0,27.23,8.4,2.5
4/29/2025,3,1421501.5,682262.9,15.7,70,24.4,71,6.6,18.61,12.6,10.2
4/30/2025,4,1435973.7,670667.2,6.3,76,7.5,60,0,26.15,3.9,2.2
5/1/2025,5,1479088.4,666070.4,11.6,79,14.7,99,12.4,9.12,9.1,8
5/2/2025,6,1418083.3,666654,14.2,80,17.8,86,0.6,20.22,11.9,10.5
5/3/2025,7,1579462.4,575216.5,9,81,8.9,100,3.1,9.31,6.7,5.9
5/4/2025,1,1681013.8,549472.6,9.9,72,21.3,97,2.8,8.58,5.6,5.1
5/5/2025,2,1442752.4,658552.9,14,82,19.3,94,0.7,14.43,11.5,10.8
5/6/2025,3,1415595.5,660909.1,13.2,86,12.6,71,3.1,20.29,11.7,10.8
5/7/2025,4,1423300.2,677129.9,12.9,83,12,52,0,26.32,11.5,9.9
5/8/2025,5,1424535.4,658709,8.8,71,12.2,53,0,20.84,5.6,3.5
5/9/2025,6,1437208.1,658369.6,8.8,61,11.8,0,0,28.99,5.6,1.1
5/10/2025,7,1533558.7,591015.5,11.3,60,11.7,3,0,28.21,8.6,3.6
5/11/2025,1,1559372.2,552084.9,10.5,56,12.3,0,0,28.85,7.4,1.8
5/12/2025,2,1527321.1,692933.4,15.7,62,8.8,54,0,27.64,14.6,8.2
5/13/2025,3,1544303.8,697746.2,17.6,85,16,100,3.6,15.81,17,15
5/14/2025,4,1625554.5,722058,18.3,83,16.7,78,1.3,20.97,17.8,15.2
5/15/2025,5,1808428.9,758934.3,18.9,83,12.6,57,0.5,24.52,19.3,15.7
5/16/2025,6,1939871.8,752383.5,19.9,71,12.9,53,20.4,28.14,19.8,13.8
5/17/2025,7,1651382.7,582598.6,14.7,81,19.4,92,3.7,9.77,12.4,11.4
5/18/2025,1,1540377.6,526937.9,11.1,79,21,70,0.2,19.65,7.5,7.6
5/19/2025,2,1601586.5,514059.2,9.4,72,13.3,49,0,23.34,6.4,4.4
5/20/2025,3,1445277.7,646144.4,9.2,63,16.8,81,0.1,25.37,5.4,2.4
5/21/2025,4,1529471,657190,9.6,91,18.1,100,13.7,6.41,6.5,8.1
5/22/2025,5,1520278.8,659862.8,9,93,16.6,100,5.1,6.03,6.1,8
5/23/2025,6,1539755,654659.4,8.1,84,20.3,98,1.8,11.32,4,5.5
5/24/2025,7,1609001.1,573009.1,9.4,78,18.8,51,0.6,21.69,5.7,5.7
5/25/2025,1,1637203.4,542636,10.4,74,13.2,19,0.4,26.77,7.6,5.6
5/26/2025,2,1475086.8,659303.2,13,74,7.6,24,0,24.97,11.7,7.8
5/27/2025,3,1458588.7,672729,15.3,67,12.8,84,0,19.34,13.2,8.9
5/28/2025,4,1458062.2,651972.7,12.4,85,15.8,95,13,7.6,10.2,10
5/29/2025,5,1457903.6,661585.3,14.5,86,12.4,86,0.9,16.27,13.3,12
5/30/2025,6,1502853.8,675761,15.7,76,13.4,72,0.2,23.01,14.2,11
5/31/2025,7,1581504.8,564781.9,9.6,72,21.7,57,0.3,18.86,5.3,4.6
6/1/2025,1,1630157.1,534827.1,9.5,64,15.4,0,0,30.84,6,2.4
6/2/2025,2,1513145.1,664753.8,14.2,53,8.3,16,0,30.15,12.2,4.5
6/3/2025,3,1661126.1,714850,18.8,61,15,23,0,29.98,17.5,11.1
6/4/2025,4,2026397,779277.4,21.1,74,16.3,57,29.6,26.14,21.2,16.1
6/5/2025,5,1666794.9,702981.1,17.4,85,9.2,97,21.8,9.63,17.7,14.8
6/6/2025,6,1749799.8,712276.5,18.6,75,8.9,64,0,20.13,18.7,14
6/7/2025,7,1983610.2,642620.4,19,61,11.2,68,0,27.51,18.1,10.9
6/8/2025,1,2001970.3,599950.6,18.1,67,13.3,56,0,25.05,17.1,11.6
6/9/2025,2,1786593.4,710509.7,17.3,84,12.7,69,2.1,17.2,17,14.5
6/10/2025,3,1628438.2,698577.5,16.2,75,13.7,34,6.6,24.11,14.9,11.5
6/11/2025,4,1999969.1,771681.7,19.7,72,14.1,14,0,29.54,19.4,14.2
6/12/2025,5,1775428.1,727355.4,17.2,65,9.4,85,0.2,19.92,16.2,10.6
6/13/2025,6,1678396.7,706374.9,15.7,63,13.4,99,0.2,17.61,13.6,8.8
6/14/2025,7,1823780.4,624807,17.1,59,16.5,43,0,28.84,14.8,8.9
6/15/2025,1,2058570.9,614192.6,18.8,58,11.7,84,0,26.95,17.5,10
6/16/2025,2,2131299.8,774171.6,20.3,65,7.2,76,0,24.47,20.8,13.4
6/17/2025,3,2423298.1,842030.3,21.8,85,12.2,80,1,23.4,23.6,19
6/18/2025,4,2329638.7,836906.1,22.6,86,7.4,88,8.1,21.8,25.6,20
6/19/2025,5,1781760.9,735055.2,18.4,88,22,78,3.7,15.47,17.5,16.4
6/20/2025,6,1852780,743691.8,19.8,84,10.4,53,0.1,20.71,20.9,16.9
6/21/2025,7,2258491.4,692571.7,22.2,83,15.9,76,1.8,16.18,23.4,19.1
6/22/2025,1,3472387.8,823135.6,27.7,76,18.2,48,0.9,25.45,30.8,22.9
6/23/2025,2,3552474.9,1006785.6,27.6,74,14.2,2,0,29.08,31.2,22.5
6/24/2025,3,3338851.3,1003220.8,27,73,10.3,50,2,25.13,30.5,21.7
6/25/2025,4,2864321.3,929865.6,23.9,76,7.7,68,0.2,22.22,26.5,19.1
6/26/2025,5,2313945.8,841827.6,21.2,81,9.5,89,7.3,18.75,22.8,17.8
6/27/2025,6,2523594.7,859495.6,22.1,84,15.5,60,0.2,23.43,23.7,19.3
6/28/2025,7,2610005.3,752912.2,21.8,79,12.9,27,0,26.6,23.1,17.9
6/29/2025,1,2562715.1,707996.3,20.9,76,5.7,20,0,28.72,22.6,16
6/30/2025,2,2433789.5,798792,22.7,85,8.8,50,6.5,18.65,25.4,20
7/1/2025,3,2711052.9,728505.6,22.9,79,11.9,48,0.2,24.04,24.6,18.6
7/2/2025,4,2571760.3,861951.7,22.3,71,9.9,30,0.5,26.55,23.4,16.3
7/3/2025,5,2410293.7,832648.2,20.7,67,11.7,18,0,29.8,20.7,13.7
7/4/2025,6,2276706.2,813796.7,20.5,61,8.2,10,0,29.03,20.5,12.3
